1. the number of bases of the vector space Z_2^4 over Z_2 is 20160
((0, 1, 0, 0), (0, 0, 0, 1), (0, 1, 1, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (0, 1, 1, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (0, 1, 1, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 0), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 0), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 0), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 0), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 0), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 0), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 1), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 1), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 1), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 1), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 1), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 0, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 0), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 0), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 0), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 0), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 0), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 0), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 1), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 1), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 1), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 1), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 1), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 0, 1, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 0), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 0), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 0), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 0), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 0), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 0), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 1), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 1), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 1), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 1), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 1), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 0, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 0), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 0), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 0), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 0), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 0), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 0), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 1), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 1), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 1), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 1), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 1), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 0, 1), (1, 1, 1, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 0, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 0, 1), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 0, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 0, 1), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 0, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 0, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 0, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 0, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 1, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 1, 1), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 1, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 1, 1), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 1, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 1, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 1, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 0, 1, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 0, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 0, 1), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 0, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 0, 1), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 0, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 0, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 0, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 0, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 1, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 1, 1), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 1, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 1, 1), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 1, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 1, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 1, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (0, 1, 1, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 0), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 0), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 0), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 0), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 1), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 1), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 1), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 1), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 0, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 0), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 0), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 0), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 0), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 1), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 1), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 1), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 1), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 0, 1, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 0), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 0), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 0), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 0), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 1), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 1), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 1), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 1), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 0, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 0), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 0), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 0), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 0), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 1), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 1), (0, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 1), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 1), (0, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 0), (1, 1, 1, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 0, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 0, 1), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 0, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 0, 1), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 0, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 0, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 0, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 0, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 1, 0), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 1, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 1, 0), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 1, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 1, 0), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 1, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 1, 0), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 0, 1, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 0, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 0, 1), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 0, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 0, 1), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 0, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 0, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 0, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 0, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 1, 0), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 1, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 1, 0), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 1, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 1, 0), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 1, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 1, 0), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (0, 1, 1, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 0), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 0), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 0), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 0), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 0), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 0), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 1), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 1), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 1), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 1), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 1), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 0, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 0), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 0), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 0), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 0), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 0), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 0), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 1), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 1), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 1), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 1), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 1), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 0, 1, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 0), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 0), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 0), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 0), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 0), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 0), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 1), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 1), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 1), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 1), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 1), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 0, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 0), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 0), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 0), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 0), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 0), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 0), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 1), (0, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 1), (0, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 1), (0, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 1), (0, 1, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 1), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 0, 1, 1), (1, 1, 1, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 0), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 0), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 0), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 0), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 1), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 1), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 1), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 1), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 1), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 1), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 0, 1, 1), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 1, 1, 0), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 1, 1, 0), (1, 0, 0, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 1, 1, 0), (1, 0, 1, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 1, 1, 0), (1, 0, 1, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 1, 1, 0), (1, 1, 0, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 1, 1, 0), (1, 1, 0, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 1, 1, 0), (1, 1, 1, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 1, 1, 0), (1, 1, 1, 1))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 1, 1, 1), (1, 0, 0, 0))
((0, 1, 0, 0), (0, 1, 0, 1), (0, 1, 1, 1), (1, 0, 0, 1))
